Date,Store_ID,Category,Sub_Category,Product_Name,Product_ID,Region,Inventory_Level,Units_Sold,Units_Ordered,Demand_Forecast,Price,Discount,Weather_Condition,Holiday_Promotion,Competitor_Pricing,Seasonality
2023-01-20,S003,BOOKS & MEDIA,Physical Books,Fiction Novel,P0021,North,1256,78,107,76.58,97.56,0,Cloudy,0,100.78,Winter
2023-01-06,S002,BOOKS & MEDIA,Physical Books,Business Book,P0016,West,1165,59,187,55.19,43.86,5,Sunny,0,46.83,Winter
2023-01-17,S008,AUTOMOTIVE,Engine Parts,Oil Filter,P0006,East,1220,55,30,58.57,77.99,0,Rainy,0,78.91,Winter
2023-01-07,S003,KITCHEN,Small Appliances,Electric Kettle,P0013,South,1500,83,63,88.77,86.61,15,Cloudy,0,92.76,Winter
2023-01-19,S002,OFFICE & SCHOOL SUPPLIES,Writing Instruments,Ballpoint Pen,P0026,South,1180,80,177,82.75,91.13,20,Cloudy,0,86.0,Winter
2023-01-19,S010,BOOKS & MEDIA,Music CDs & Vinyl Records,Rock Music CD,P0009,South,888,79,66,70.74,76.31,10,Cloudy,0,69.35,Winter
2023-01-13,S001,FOOD & GROCERIES,Bakery & Bread,Croissants,P0030,East,1063,6,179,5.06,16.69,0,Rainy,0,17.56,Winter
2023-01-27,S001,AUTOMOTIVE,Tires & Wheels,Steel Wheel Rim,P0007,East,1487,29,3,28.32,47.51,20,Cloudy,0,44.3,Winter
2023-01-04,S005,HOME IMPROVEMENT,Hand Tools,Screwdriver Set,P0015,North,1250,82,111,73.81,42.84,10,Cloudy,0,39.74,Winter
2023-01-13,S003,FOOD & GROCERIES,Dairy & Eggs,Cheddar Cheese,P0039,East,110,61,72,54.04,91.66,15,Snowy,0,99.15,Winter
2023-01-25,S001,AUTOMOTIVE,Tires & Wheels,All-Season Tire,P0037,West,1218,61,15,66.35,85.85,0,Cloudy,0,90.49,Winter
2023-01-03,S003,OFFICE & SCHOOL SUPPLIES,Paper & Notebooks,A4 Notebook,P0031,West,1461,22,84,19.02,45.54,0,Cloudy,0,47.45,Winter
2023-01-03,S002,OFFICE & SCHOOL SUPPLIES,Writing Instruments,Pencil Pack,P0011,West,1240,59,75,70.71,64.82,10,Sunny,0,67.47,Winter
2023-01-01,S002,FOOD & GROCERIES,Fresh Produce,Potatoes,P0036,East,444,109,49,110.01,30.88,15,Cloudy,1,32.05,Winter
2023-01-01,S010,HOME IMPROVEMENT,Hand Tools,Screwdriver Set,P0015,South,1527,34,121,33.6,29.27,10,Sunny,0,26.75,Winter
2023-01-06,S009,AUTOMOTIVE,Engine Parts,Engine Oil,P0001,West,1306,75,168,65.43,33.94,0,Cloudy,0,33.52,Winter
2023-01-25,S006,AUTOMOTIVE,Tires & Wheels,Steel Wheel Rim,P0007,South,1797,16,195,18.07,85.09,5,Cloudy,1,91.56,Winter
2023-01-29,S010,HOME IMPROVEMENT,Paint & Finishes,Exterior Paint,P0003,South,1339,42,80,47.31,95.5,0,Snowy,0,86.76,Winter
2023-01-06,S006,OFFICE & SCHOOL SUPPLIES,Writing Instruments,Gel Pen,P0018,East,512,65,180,55.1,15.95,15,Rainy,1,15.17,Winter
2023-01-20,S009,FOOD & GROCERIES,Fresh Produce,Tomatoes,P0025,West,389,58,115,48.65,54.41,5,Sunny,0,55.41,Winter
2023-01-14,S010,HOME IMPROVEMENT,Paint & Finishes,Exterior Paint,P0003,East,1463,59,183,47.3,62.16,0,Sunny,0,62.1,Winter
2023-01-01,S006,KITCHEN,Small Appliances,Drip Coffee Maker,P0033,East,745,33,107,32.94,15.4,0,Sunny,0,16.78,Winter
2023-01-05,S005,AUTOMOTIVE,Tires & Wheels,Steel Wheel Rim,P0007,North,1599,12,149,14.03,57.07,0,Sunny,0,51.88,Winter
2023-01-26,S006,BOOKS & MEDIA,Music CDs & Vinyl Records,Rock Music CD,P0009,East,1406,86,76,70.49,56.84,20,Sunny,0,57.46,Winter
2023-01-11,S008,OFFICE & SCHOOL SUPPLIES,Paper & Notebooks,A4 Notebook,P0031,East,1774,74,134,72.38,32.94,5,Sunny,0,31.56,Winter
2023-01-10,S001,FOOD & GROCERIES,Bakery & Bread,Muffins,P0032,West,475,47,65,54.31,89.13,0,Cloudy,0,82.76,Winter
2023-01-06,S001,FOOD & GROCERIES,Dairy & Eggs,Whole Milk,P0020,North,757,66,190,52.85,89.66,20,Cloudy,0,86.74,Winter
2023-01-14,S003,BOOKS & MEDIA,Music CDs & Vinyl Records,Rock Music CD,P0009,South,1170,109,113,93.04,70.88,10,Snowy,1,72.01,Winter
2023-01-20,S002,OFFICE & SCHOOL SUPPLIES,Writing Instruments,Ballpoint Pen,P0026,East,1183,98,101,81.5,82.08,15,Cloudy,0,84.15,Winter
2023-01-22,S009,AUTOMOTIVE,Tires & Wheels,Steel Wheel Rim,P0007,North,908,14,21,15.14,43.39,10,Sunny,1,41.72,Winter
2023-01-29,S004,KITCHEN,Cookware,Pressure Cooker,P0034,South,937,84,177,91.68,84.86,20,Cloudy,0,86.34,Winter
2023-01-28,S001,OFFICE & SCHOOL SUPPLIES,Paper & Notebooks,A4 Notebook,P0031,East,1737,65,172,53.01,37.86,15,Cloudy,0,37.65,Winter
2023-01-13,S004,AUTOMOTIVE,Tires & Wheels,All-Season Tire,P0037,North,1378,7,120,5.95,11.71,15,Rainy,0,11.72,Winter
2023-01-03,S006,KITCHEN,Cookware,Saucepan,P0008,South,878,75,144,70.13,88.78,20,Sunny,1,95.94,Winter
2023-01-22,S008,FOOD & GROCERIES,Dairy & Eggs,Whole Milk,P0020,North,348,13,63,15.41,20.79,15,Sunny,0,19.32,Winter
2023-01-18,S003,HOME IMPROVEMENT,Hand Tools,Hammer,P0023,North,742,37,1,37.32,72.2,0,Rainy,0,71.82,Winter
2023-01-17,S004,AUTOMOTIVE,Tires & Wheels,All-Season Tire,P0037,South,1431,61,114,53.72,70.3,10,Cloudy,0,64.85,Winter
2023-01-27,S003,BOOKS & MEDIA,Physical Books,Fiction Novel,P0021,West,1335,-7,72,-7.57,45.31,10,Sunny,0,47.75,Winter
2023-01-26,S009,AUTOMOTIVE,Engine Parts,Engine Oil,P0001,South,1320,35,49,34.65,87.16,15,Snowy,0,95.18,Winter
2023-01-03,S002,FOOD & GROCERIES,Bakery & Bread,Wheat Bread,P0012,East,707,54,164,53.54,94.5,20,Rainy,0,98.0,Winter
2023-01-11,S009,BOOKS & MEDIA,Music CDs & Vinyl Records,Rock Music CD,P0009,South,968,27,195,28.04,84.43,20,Sunny,0,81.56,Winter
2023-01-27,S002,HOME IMPROVEMENT,Hand Tools,Hammer,P0023,East,1031,68,142,71.83,47.98,5,Rainy,0,45.25,Winter
2023-01-28,S001,BOOKS & MEDIA,Music CDs & Vinyl Records,Classical Vinyl Record,P0005,East,1634,47,149,43.96,27.93,0,Cloudy,0,25.9,Winter
2023-01-27,S002,FOOD & GROCERIES,Bakery & Bread,White Bread,P0002,South,927,99,137,102.95,14.5,10,Cloudy,0,13.21,Winter
2023-01-07,S001,HOME IMPROVEMENT,Paint & Finishes,Interior Wall Paint,P0019,South,1315,24,162,28.39,10.57,0,Sunny,0,9.76,Winter
2023-01-17,S005,BOOKS & MEDIA,Physical Books,Fiction Novel,P0021,East,854,85,41,79.26,99.7,10,Sunny,0,98.49,Winter
2023-01-23,S006,AUTOMOTIVE,Engine Parts,Spark Plug,P0022,North,1080,99,57,84.37,29.53,5,Cloudy,1,26.65,Winter
2023-01-25,S010,HOME IMPROVEMENT,Hand Tools,Screwdriver Set,P0015,West,1651,38,162,41.35,99.09,0,Cloudy,0,97.24,Winter
2023-01-31,S002,HOME IMPROVEMENT,Paint & Finishes,Interior Wall Paint,P0019,East,1411,27,158,28.13,28.87,20,Sunny,0,27.01,Winter
2023-01-21,S008,KITCHEN,Cookware,Saucepan,P0008,North,1283,54,96,57.42,28.91,0,Snowy,0,29.1,Winter
2023-01-28,S002,BOOKS & MEDIA,Music CDs & Vinyl Records,Rock Music CD,P0009,North,2063,78,198,68.8,58.08,15,Rainy,0,54.43,Winter
2023-01-20,S001,FOOD & GROCERIES,Dairy & Eggs,Greek Yogurt,P0038,East,497,70,38,75.18,77.47,0,Cloudy,1,76.58,Winter
2023-01-29,S001,KITCHEN,Small Appliances,Electric Kettle,P0013,North,651,100,132,90.03,40.28,5,Rainy,1,40.61,Winter
2023-01-28,S007,KITCHEN,Small Appliances,Mixer Grinder,P0004,North,1484,9,2,10.39,54.53,15,Rainy,0,50.94,Winter
2023-01-07,S003,HOME IMPROVEMENT,Hand Tools,Adjustable Wrench,P0040,West,970,31,195,33.54,99.78,0,Cloudy,0,92.73,Winter
2023-01-21,S009,OFFICE & SCHOOL SUPPLIES,Writing Instruments,Gel Pen,P0018,East,1597,73,141,69.34,62.66,0,Cloudy,1,63.95,Winter
2023-01-04,S002,HOME IMPROVEMENT,Hand Tools,Screwdriver Set,P0015,North,881,22,118,19.09,72.71,15,Sunny,0,73.41,Winter
2023-01-28,S009,OFFICE & SCHOOL SUPPLIES,Paper & Notebooks,A4 Notebook,P0031,East,946,50,53,56.52,57.24,0,Sunny,0,55.7,Winter
2023-01-12,S002,FOOD & GROCERIES,Dairy & Eggs,Cheddar Cheese,P0039,North,412,53,152,57.6,76.26,0,Cloudy,0,80.0,Winter
2023-01-25,S004,BOOKS & MEDIA,Physical Books,Fiction Novel,P0021,East,916,73,157,79.83,64.26,5,Sunny,1,60.56,Winter
2023-01-03,S006,BOOKS & MEDIA,Physical Books,Business Book,P0016,West,1079,65,1,57.88,46.36,20,Rainy,0,42.86,Winter
2023-01-02,S010,HOME IMPROVEMENT,Hand Tools,Adjustable Wrench,P0040,West,1135,50,86,49.35,10.35,0,Snowy,0,10.24,Winter
2023-01-01,S003,AUTOMOTIVE,Tires & Wheels,All-Season Tire,P0037,North,2582,59,96,51.79,12.8,0,Cloudy,1,11.72,Winter
2023-01-26,S010,AUTOMOTIVE,Tires & Wheels,All-Season Tire,P0037,North,1054,85,55,86.82,29.34,20,Rainy,0,29.17,Winter
2023-01-18,S001,HOME IMPROVEMENT,Hand Tools,Hammer,P0023,South,583,39,55,33.47,62.72,0,Sunny,0,57.61,Winter
2023-01-02,S004,HOME IMPROVEMENT,Hand Tools,Screwdriver Set,P0015,West,952,32,12,26.08,19.14,0,Sunny,0,17.65,Winter
2023-01-20,S007,KITCHEN,Cookware,Non-stick Pan,P0035,East,1016,84,137,72.48,59.08,15,Cloudy,0,56.02,Winter
2023-01-24,S005,KITCHEN,Small Appliances,Electric Kettle,P0013,East,415,57,53,47.8,36.92,10,Sunny,0,35.99,Winter
2023-01-21,S002,BOOKS & MEDIA,Physical Books,Self-Help Book,P0028,West,980,61,200,59.16,35.62,10,Sunny,0,32.86,Winter
2023-01-14,S010,KITCHEN,Cookware,Pressure Cooker,P0034,East,707,53,108,49.1,74.65,5,Cloudy,0,79.99,Winter
2023-01-07,S001,BOOKS & MEDIA,Music CDs & Vinyl Records,Classical Vinyl Record,P0005,East,1667,115,148,125.87,38.8,20,Sunny,1,38.18,Winter
2023-01-17,S001,AUTOMOTIVE,Engine Parts,Engine Oil,P0001,West,1424,25,87,20.35,33.0,0,Rainy,1,30.27,Winter
2023-01-21,S001,BOOKS & MEDIA,Physical Books,Self-Help Book,P0028,West,1353,18,93,20.11,73.31,0,Cloudy,0,77.22,Winter
2023-01-18,S002,OFFICE & SCHOOL SUPPLIES,Paper & Notebooks,A4 Notebook,P0031,West,1463,76,156,78.6,17.15,0,Snowy,0,18.33,Winter
2023-01-28,S008,FOOD & GROCERIES,Bakery & Bread,Wheat Bread,P0012,East,867,26,125,23.24,78.49,5,Cloudy,0,80.1,Winter
2023-01-10,S010,AUTOMOTIVE,Tires & Wheels,Steel Wheel Rim,P0007,South,1829,45,85,52.34,11.3,15,Sunny,0,10.6,Winter
2023-01-22,S001,FOOD & GROCERIES,Dairy & Eggs,Skim Milk,P0017,West,646,75,138,69.71,92.95,0,Snowy,0,99.33,Winter
2023-01-05,S006,FOOD & GROCERIES,Fresh Produce,Onions,P0044,South,510,37,140,31.75,33.46,10,Cloudy,0,30.72,Winter
2023-01-30,S003,FOOD & GROCERIES,Bakery & Bread,Croissants,P0030,North,763,14,191,14.71,47.7,0,Sunny,0,45.05,Winter
2023-01-15,S008,FOOD & GROCERIES,Bakery & Bread,White Bread,P0002,East,476,31,147,34.74,26.93,5,Sunny,0,27.82,Winter
2023-01-19,S004,HOME IMPROVEMENT,Paint & Finishes,Interior Wall Paint,P0019,South,1389,9,79,9.27,93.49,15,Snowy,0,94.26,Winter
2023-01-06,S001,HOME IMPROVEMENT,Paint & Finishes,Exterior Paint,P0003,West,1052,36,184,39.05,76.44,10,Rainy,1,78.06,Winter
2023-01-04,S005,OFFICE & SCHOOL SUPPLIES,Writing Instruments,Ballpoint Pen,P0026,West,1919,87,24,84.14,64.5,10,Cloudy,1,63.9,Winter
2023-01-06,S002,BOOKS & MEDIA,Music CDs & Vinyl Records,Classical Vinyl Record,P0005,South,1289,16,9,13.31,93.28,0,Cloudy,0,90.16,Winter
2023-01-20,S005,OFFICE & SCHOOL SUPPLIES,Writing Instruments,Ballpoint Pen,P0026,East,1959,24,64,24.73,34.44,5,Rainy,0,37.46,Winter
2023-01-01,S004,OFFICE & SCHOOL SUPPLIES,Paper & Notebooks,A4 Notebook,P0031,East,1833,-1,117,-0.93,38.23,5,Rainy,0,37.61,Winter
2023-01-17,S003,AUTOMOTIVE,Engine Parts,Engine Oil,P0001,East,1989,17,36,16.86,96.33,0,Sunny,0,92.59,Winter
2023-01-05,S006,FOOD & GROCERIES,Bakery & Bread,Muffins,P0032,North,1147,71,113,64.24,37.37,10,Rainy,0,37.64,Winter
2023-01-18,S003,OFFICE & SCHOOL SUPPLIES,Paper & Notebooks,Spiral Notebook,P0014,West,1315,76,141,83.9,27.69,10,Cloudy,0,25.32,Winter
2023-01-10,S004,OFFICE & SCHOOL SUPPLIES,Paper & Notebooks,Spiral Notebook,P0014,South,1651,72,13,59.35,38.31,0,Cloudy,0,40.64,Winter
2023-01-13,S006,BOOKS & MEDIA,Music CDs & Vinyl Records,Rock Music CD,P0009,North,1488,30,112,26.78,72.19,20,Snowy,0,78.45,Winter
2023-01-17,S002,BOOKS & MEDIA,Physical Books,Fiction Novel,P0021,East,1105,79,33,70.15,85.24,0,Sunny,0,79.05,Winter
2023-01-04,S003,BOOKS & MEDIA,Physical Books,Business Book,P0016,South,692,7,112,5.94,98.24,5,Sunny,0,107.13,Winter
2023-01-17,S006,KITCHEN,Small Appliances,Drip Coffee Maker,P0033,South,860,24,139,25.34,34.64,0,Cloudy,0,37.29,Winter
2023-01-18,S002,BOOKS & MEDIA,Physical Books,Self-Help Book,P0028,South,927,67,14,63.19,32.95,5,Cloudy,0,35.68,Winter
2023-01-14,S008,FOOD & GROCERIES,Fresh Produce,Apples,P0027,South,414,54,146,58.36,56.71,20,Rainy,1,52.87,Winter
2023-01-21,S003,KITCHEN,Small Appliances,Mixer Grinder,P0004,North,520,74,46,82.15,29.43,0,Sunny,0,27.38,Winter
2023-01-29,S002,FOOD & GROCERIES,Fresh Produce,Bananas,P0024,West,396,65,117,65.55,21.42,10,Cloudy,0,19.66,Winter
2023-01-12,S008,FOOD & GROCERIES,Fresh Produce,Spinach,P0010,North,469,69,67,79.76,27.72,0,Sunny,0,28.74,Winter
2023-01-08,S009,FOOD & GROCERIES,Bakery & Bread,Wheat Bread,P0012,South,718,45,118,47.56,31.21,5,Rainy,0,34.01,Winter
2023-01-30,S008,KITCHEN,Cookware,Pressure Cooker,P0034,South,1546,34,96,38.89,12.42,0,Sunny,0,11.66,Winter
2023-01-23,S008,AUTOMOTIVE,Engine Parts,Oil Filter,P0006,North,1172,52,4,48.27,39.74,0,Cloudy,0,42.66,Winter
2023-01-30,S010,HOME IMPROVEMENT,Hand Tools,Hammer,P0023,West,943,20,146,20.22,47.62,0,Sunny,0,49.86,Winter
2023-01-05,S004,HOME IMPROVEMENT,Hand Tools,Hammer,P0023,East,1094,20,194,20.33,46.16,10,Rainy,1,42.01,Winter
2023-01-26,S004,HOME IMPROVEMENT,Hand Tools,Screwdriver Set,P0015,West,958,63,69,63.35,57.31,0,Sunny,0,61.07,Winter
2023-01-15,S002,HOME IMPROVEMENT,Paint & Finishes,Exterior Paint,P0003,North,1728,91,191,100.33,10.96,15,Rainy,0,11.89,Winter
2023-01-13,S006,OFFICE & SCHOOL SUPPLIES,Paper & Notebooks,A4 Notebook,P0031,West,1219,63,38,64.36,60.65,0,Cloudy,0,63.02,Winter
2023-01-26,S009,HOME IMPROVEMENT,Hand Tools,Screwdriver Set,P0015,South,1129,51,119,57.01,95.43,15,Sunny,1,86.66,Winter
2023-01-29,S004,AUTOMOTIVE,Engine Parts,Oil Filter,P0006,South,992,63,199,67.65,67.57,10,Snowy,0,69.15,Winter
2023-01-04,S006,OFFICE & SCHOOL SUPPLIES,Writing Instruments,Ballpoint Pen,P0026,South,1428,71,86,72.16,52.4,5,Rainy,0,49.55,Winter
2023-01-08,S005,KITCHEN,Cookware,Pressure Cooker,P0034,East,810,28,48,25.22,19.25,0,Cloudy,0,18.3,Winter
2023-01-23,S010,AUTOMOTIVE,Engine Parts,Spark Plug,P0022,North,1143,84,28,70.44,91.36,15,Snowy,0,91.16,Winter
2023-01-18,S009,AUTOMOTIVE,Tires & Wheels,Steel Wheel Rim,P0007,West,1014,62,168,53.76,60.57,0,Rainy,0,56.36,Winter
2023-01-07,S007,FOOD & GROCERIES,Bakery & Bread,Wheat Bread,P0012,East,951,17,57,19.77,91.0,15,Sunny,0,83.72,Winter
2023-01-16,S005,FOOD & GROCERIES,Bakery & Bread,Wheat Bread,P0012,East,843,31,146,30.33,84.73,20,Sunny,0,89.72,Winter
2023-01-01,S005,BOOKS & MEDIA,Physical Books,Self-Help Book,P0028,North,1570,14,155,16.06,90.06,0,Sunny,0,94.85,Winter
2023-01-01,S001,HOME IMPROVEMENT,Paint & Finishes,Interior Wall Paint,P0019,East,1368,40,93,33.99,31.29,5,Rainy,0,28.17,Winter
2023-01-05,S001,AUTOMOTIVE,Tires & Wheels,All-Season Tire,P0037,North,1223,38,43,38.65,61.75,20,Sunny,0,64.24,Winter
2023-01-25,S005,FOOD & GROCERIES,Bakery & Bread,Wheat Bread,P0012,South,800,46,3,49.86,35.67,5,Cloudy,0,36.02,Winter
2023-01-09,S006,HOME IMPROVEMENT,Paint & Finishes,Exterior Paint,P0003,West,1314,48,163,44.96,37.63,0,Cloudy,0,36.13,Winter
2023-01-25,S007,AUTOMOTIVE,Tires & Wheels,Steel Wheel Rim,P0007,East,1381,27,149,28.26,96.37,0,Sunny,0,87.79,Winter
2023-01-23,S007,KITCHEN,Small Appliances,Drip Coffee Maker,P0033,North,1248,7,146,6.78,41.5,0,Cloudy,1,45.2,Winter
2023-01-25,S004,AUTOMOTIVE,Tires & Wheels,All-Season Tire,P0037,West,1441,68,78,70.4,65.21,5,Rainy,0,70.93,Winter
2023-01-14,S007,AUTOMOTIVE,Engine Parts,Oil Filter,P0006,North,1722,69,185,75.71,53.71,20,Rainy,0,59.03,Winter
2023-01-01,S008,HOME IMPROVEMENT,Paint & Finishes,Interior Wall Paint,P0019,West,1409,57,30,46.61,60.32,10,Sunny,0,59.51,Winter
2023-01-30,S002,OFFICE & SCHOOL SUPPLIES,Paper & Notebooks,Spiral Notebook,P0014,North,1156,36,116,33.71,29.5,10,Cloudy,0,27.02,Winter
2023-01-10,S008,KITCHEN,Cookware,Saucepan,P0008,North,1319,53,89,44.18,80.66,20,Rainy,0,73.56,Winter
2023-01-31,S003,KITCHEN,Small Appliances,Electric Kettle,P0013,East,1441,61,2,52.77,94.67,5,Cloudy,0,91.01,Winter
2023-01-11,S006,FOOD & GROCERIES,Bakery & Bread,Croissants,P0030,East,1118,64,196,59.99,80.15,5,Sunny,0,78.03,Winter
2023-01-18,S006,KITCHEN,Small Appliances,Drip Coffee Maker,P0033,West,978,62,180,64.64,97.38,15,Rainy,0,96.2,Winter
2023-01-20,S006,KITCHEN,Small Appliances,Mixer Grinder,P0004,East,2009,75,198,82.67,96.86,15,Sunny,0,98.47,Winter
2023-01-17,S010,HOME IMPROVEMENT,Paint & Finishes,Exterior Paint,P0003,North,1538,56,131,61.77,70.41,10,Snowy,0,73.54,Winter
2023-01-11,S010,BOOKS & MEDIA,Physical Books,Self-Help Book,P0028,West,949,63,190,68.06,22.98,20,Rainy,0,23.26,Winter
2023-01-25,S007,AUTOMOTIVE,Tires & Wheels,All-Season Tire,P0037,South,2859,19,107,16.27,46.42,5,Rainy,0,44.18,Winter
2023-01-04,S004,HOME IMPROVEMENT,Hand Tools,Adjustable Wrench,P0040,West,709,57,44,46.98,67.34,5,Cloudy,0,62.85,Winter
2023-01-03,S004,OFFICE & SCHOOL SUPPLIES,Writing Instruments,Pencil Pack,P0011,North,1132,49,194,47.68,35.41,0,Sunny,1,33.97,Winter
2023-01-31,S010,BOOKS & MEDIA,Physical Books,Fiction Novel,P0021,North,1036,60,117,51.87,23.53,10,Sunny,1,22.61,Winter
2023-01-05,S010,FOOD & GROCERIES,Dairy & Eggs,Cheddar Cheese,P0039,West,238,81,14,65.74,51.88,5,Sunny,0,52.94,Winter
2023-01-27,S004,OFFICE & SCHOOL SUPPLIES,Paper & Notebooks,Spiral Notebook,P0014,East,1725,26,100,20.81,86.93,5,Sunny,0,87.49,Winter
2023-01-27,S001,HOME IMPROVEMENT,Paint & Finishes,Exterior Paint,P0003,North,1064,64,76,66.06,67.78,15,Sunny,1,65.81,Winter
2023-01-06,S006,BOOKS & MEDIA,Music CDs & Vinyl Records,Rock Music CD,P0009,North,1575,32,119,27.7,82.6,20,Snowy,0,82.72,Winter
2023-01-26,S005,FOOD & GROCERIES,Bakery & Bread,White Bread,P0002,North,431,58,48,66.6,30.66,10,Sunny,0,30.89,Winter
2023-01-12,S003,FOOD & GROCERIES,Dairy & Eggs,Greek Yogurt,P0038,West,440,86,121,84.91,67.99,15,Cloudy,1,73.04,Winter
2023-01-01,S007,KITCHEN,Small Appliances,Drip Coffee Maker,P0033,South,1391,2,145,1.97,54.8,20,Snowy,0,55.71,Winter
2023-01-30,S006,HOME IMPROVEMENT,Hand Tools,Hammer,P0023,South,1202,7,138,6.68,84.47,20,Cloudy,0,78.46,Winter
2023-01-17,S004,HOME IMPROVEMENT,Paint & Finishes,Exterior Paint,P0003,North,825,83,171,66.59,32.6,0,Sunny,0,31.94,Winter
2023-01-22,S001,AUTOMOTIVE,Tires & Wheels,Steel Wheel Rim,P0007,East,1550,45,108,40.51,30.55,0,Sunny,0,33.56,Winter
2023-01-05,S002,HOME IMPROVEMENT,Paint & Finishes,Interior Wall Paint,P0019,West,1532,18,139,20.43,38.75,20,Rainy,0,39.26,Winter
2023-01-29,S009,HOME IMPROVEMENT,Hand Tools,Screwdriver Set,P0015,West,1101,37,9,34.34,74.18,10,Sunny,0,79.32,Winter
2023-01-31,S009,AUTOMOTIVE,Engine Parts,Oil Filter,P0006,South,1305,13,16,14.9,66.31,10,Cloudy,0,60.29,Winter
2023-01-13,S002,OFFICE & SCHOOL SUPPLIES,Writing Instruments,Gel Pen,P0018,East,862,84,74,81.04,99.21,0,Rainy,1,91.92,Winter
2023-01-03,S009,AUTOMOTIVE,Engine Parts,Oil Filter,P0006,South,1353,11,59,9.74,73.41,0,Cloudy,0,78.72,Winter
2023-01-05,S010,AUTOMOTIVE,Tires & Wheels,Steel Wheel Rim,P0007,South,1923,59,153,66.84,60.34,0,Cloudy,1,59.53,Winter
2023-01-31,S009,BOOKS & MEDIA,Music CDs & Vinyl Records,Classical Vinyl Record,P0005,North,1298,29,42,26.69,53.27,20,Rainy,0,54.72,Winter
2023-01-24,S007,KITCHEN,Small Appliances,Drip Coffee Maker,P0033,South,1490,66,165,61.49,18.67,15,Rainy,1,19.65,Winter
2023-01-22,S009,OFFICE & SCHOOL SUPPLIES,Writing Instruments,Gel Pen,P0018,East,1726,49,178,57.52,18.61,0,Sunny,0,19.02,Winter
2023-01-15,S002,KITCHEN,Small Appliances,Mixer Grinder,P0004,North,1384,25,133,21.87,72.2,10,Snowy,0,75.6,Winter
2023-01-25,S002,BOOKS & MEDIA,Music CDs & Vinyl Records,Classical Vinyl Record,P0005,North,1366,80,157,79.31,86.23,15,Rainy,0,90.82,Winter
2023-01-09,S002,BOOKS & MEDIA,Physical Books,Fiction Novel,P0021,North,1234,23,152,24.57,60.66,10,Sunny,1,60.42,Winter
2023-01-06,S005,BOOKS & MEDIA,Physical Books,Self-Help Book,P0028,West,1596,48,74,43.63,21.49,10,Sunny,0,20.94,Winter
2023-01-04,S001,KITCHEN,Small Appliances,Drip Coffee Maker,P0033,West,890,87,145,70.08,13.46,20,Sunny,0,13.77,Winter
2023-01-31,S009,KITCHEN,Small Appliances,Electric Kettle,P0013,East,734,39,58,46.04,82.02,0,Sunny,0,87.1,Winter
2023-01-02,S004,KITCHEN,Cookware,Non-stick Pan,P0035,West,770,73,46,71.78,63.82,0,Cloudy,0,58.75,Winter
2023-01-11,S005,HOME IMPROVEMENT,Hand Tools,Hammer,P0023,North,1130,55,139,54.11,93.47,20,Rainy,0,91.12,Winter
2023-01-24,S001,KITCHEN,Small Appliances,Drip Coffee Maker,P0033,West,951,62,123,71.82,57.85,15,Cloudy,0,53.71,Winter
2023-01-20,S003,KITCHEN,Cookware,Saucepan,P0008,East,1301,10,120,8.19,50.34,15,Sunny,0,48.2,Winter
2023-01-10,S007,FOOD & GROCERIES,Fresh Produce,Potatoes,P0036,North,334,14,47,12.62,27.52,0,Cloudy,0,29.97,Winter
2023-01-26,S009,BOOKS & MEDIA,Music CDs & Vinyl Records,Classical Vinyl Record,P0005,West,1339,31,72,30.17,98.34,0,Sunny,0,100.74,Winter
2023-01-28,S009,AUTOMOTIVE,Tires & Wheels,Steel Wheel Rim,P0007,West,974,47,7,44.71,22.6,0,Rainy,0,20.93,Winter
2023-01-05,S004,HOME IMPROVEMENT,Hand Tools,Adjustable Wrench,P0040,East,832,9,132,10.75,47.62,0,Rainy,0,51.54,Winter
2023-01-28,S001,OFFICE & SCHOOL SUPPLIES,Paper & Notebooks,Spiral Notebook,P0014,South,1676,83,195,89.59,58.5,10,Rainy,0,54.83,Winter
2023-01-02,S010,FOOD & GROCERIES,Fresh Produce,Potatoes,P0036,West,454,25,89,27.15,87.53,15,Sunny,0,82.24,Winter
2023-01-16,S010,FOOD & GROCERIES,Dairy & Eggs,Greek Yogurt,P0038,West,318,68,125,57.25,64.28,5,Rainy,0,63.71,Winter
2023-01-15,S010,FOOD & GROCERIES,Dairy & Eggs,Skim Milk,P0017,East,815,18,68,19.95,38.44,15,Cloudy,0,39.03,Winter
2023-01-25,S004,HOME IMPROVEMENT,Paint & Finishes,Interior Wall Paint,P0019,North,1460,25,96,20.99,95.66,0,Snowy,0,91.64,Winter
2023-01-20,S009,BOOKS & MEDIA,Music CDs & Vinyl Records,Classical Vinyl Record,P0005,West,1412,49,122,57.95,73.1,0,Sunny,0,79.9,Winter
2023-01-21,S007,KITCHEN,Cookware,Non-stick Pan,P0035,North,1160,17,161,16.88,64.36,20,Rainy,0,68.87,Winter
2023-01-12,S008,FOOD & GROCERIES,Dairy & Eggs,Skim Milk,P0017,East,562,64,198,72.65,54.82,15,Sunny,0,49.66,Winter
2023-01-31,S004,OFFICE & SCHOOL SUPPLIES,Writing Instruments,Gel Pen,P0018,South,981,48,179,56.65,39.7,15,Cloudy,0,36.42,Winter
2023-01-12,S010,AUTOMOTIVE,Tires & Wheels,Steel Wheel Rim,P0007,North,2012,13,102,10.95,16.93,15,Cloudy,0,15.86,Winter
